,participant,task,trial,choice,reward,RT,expected_reward0,expected_reward1,forced_choice,horizon
29885,12,145,5,0,45.0,0.075931,36,40,False,10
29886,12,145,6,0,43.0,0.012143,36,40,False,10
29887,12,145,7,0,32.0,0.001203,36,40,False,10
29888,12,145,8,0,43.0,0.084413,36,40,False,10
29889,12,145,9,1,36.0,0.397788,36,40,False,10
29890,12,146,0,1,30.0,0.33756,40,20,True,10
29891,12,146,1,0,43.0,0.311307,40,20,True,10
29892,12,146,2,0,38.0,0.351241,40,20,True,10
29893,12,146,3,1,24.0,0.274874,40,20,True,10
29894,12,146,4,0,41.0,0.110194,40,20,False,10
29895,12,146,5,0,51.0,0.001006,40,20,False,10
29896,12,146,6,0,36.0,0.001073,40,20,False,10
29897,12,146,7,0,28.0,0.001076,40,20,False,10
29898,12,146,8,0,50.0,0.038262,40,20,False,10
29899,12,146,9,1,18.0,0.000981,40,20,False,10
29900,12,147,0,0,67.0,0.400513,60,56,True,10
29901,12,147,1,0,59.0,0.484141,60,56,True,10
29902,12,147,2,1,61.0,0.420954,60,56,True,10
29903,12,147,3,1,54.0,0.354334,60,56,True,10
29904,12,147,4,1,52.0,0.643424,60,56,False,10
29905,12,147,5,0,62.0,0.766069,60,56,False,10
29906,12,147,6,0,58.0,0.189689,60,56,False,10
29907,12,147,7,0,66.0,0.437587,60,56,False,10
29908,12,147,8,0,66.0,0.597168,60,56,False,10
29909,12,147,9,1,68.0,1.97666,60,56,False,10
29910,12,148,0,0,63.0,0.654166,68,60,True,10
29911,12,148,1,1,62.0,0.330791,68,60,True,10
29912,12,148,2,1,49.0,0.331639,68,60,True,10
29913,12,148,3,1,63.0,0.381083,68,60,True,10
29914,12,148,4,1,62.0,0.467153,68,60,False,10
29915,12,148,5,0,62.0,0.119122,68,60,False,10
29916,12,148,6,1,67.0,0.001056,68,60,False,10
29917,12,148,7,0,54.0,0.338229,68,60,False,10
29918,12,148,8,1,50.0,0.049955,68,60,False,10
29919,12,148,9,0,61.0,0.459844,68,60,False,10
29920,12,149,0,0,59.0,0.799959,60,90,True,10
29921,12,149,1,1,88.0,0.330395,60,90,True,10
29922,12,149,2,0,45.0,0.383043,60,90,True,10
29923,12,149,3,1,84.0,0.000951,60,90,True,10
29924,12,149,4,1,85.0,0.049947,60,90,False,10
29925,12,149,5,1,95.0,0.052034,60,90,False,10
29926,12,149,6,1,99.0,0.032149,60,90,False,10
29927,12,149,7,1,79.0,0.085025,60,90,False,10
29928,12,149,8,1,77.0,0.044731,60,90,False,10
29929,12,149,9,1,97.0,0.143355,60,90,False,10
29930,12,150,0,1,46.0,0.407396,60,48,True,5
29931,12,150,1,1,58.0,0.340862,60,48,True,5
29932,12,150,2,0,46.0,0.65943,60,48,True,5
29933,12,150,3,0,52.0,0.509788,60,48,True,5
29934,12,150,4,1,37.0,0.439974,60,48,False,5
29935,12,151,0,0,40.0,0.33787,40,32,True,5
29936,12,151,1,1,42.0,0.352303,40,32,True,5
29937,12,151,2,0,38.0,0.415626,40,32,True,5
29938,12,151,3,0,34.0,0.503876,40,32,True,5
29939,12,151,4,1,33.0,0.001057,40,32,False,5
29940,12,152,0,0,58.0,0.454719,60,56,True,10
29941,12,152,1,0,80.0,0.515846,60,56,True,10
29942,12,152,2,0,59.0,0.411718,60,56,True,10
29943,12,152,3,1,65.0,2.033599,60,56,True,10
29944,12,152,4,1,61.0,0.773867,60,56,False,10
29945,12,152,5,0,64.0,0.001066,60,56,False,10
29946,12,152,6,0,63.0,0.07371,60,56,False,10
29947,12,152,7,0,41.0,0.028586,60,56,False,10
29948,12,152,8,0,51.0,0.016241,60,56,False,10
29949,12,152,9,1,75.0,0.514914,60,56,False,10
29950,12,153,0,1,39.0,0.379909,20,40,True,5
29951,12,153,1,1,37.0,0.442494,20,40,True,5
29952,12,153,2,1,29.0,0.40162,20,40,True,5
29953,12,153,3,0,13.0,0.364164,20,40,True,5
29954,12,153,4,1,40.0,0.172335,20,40,False,5
29955,12,154,0,1,48.0,0.354354,60,48,True,10
29956,12,154,1,0,47.0,0.378304,60,48,True,10
29957,12,154,2,0,52.0,0.55424,60,48,True,10
29958,12,154,3,0,68.0,0.354972,60,48,True,10
29959,12,154,4,0,47.0,0.456526,60,48,False,10
29960,12,154,5,1,46.0,0.291738,60,48,False,10
29961,12,154,6,0,80.0,0.605639,60,48,False,10
29962,12,154,7,0,56.0,0.156098,60,48,False,10
29963,12,154,8,0,61.0,0.001004,60,48,False,10
29964,12,154,9,0,55.0,0.00106,60,48,False,10
29965,12,155,0,1,29.0,0.363598,44,40,True,5
29966,12,155,1,1,31.0,0.386493,44,40,True,5
29967,12,155,2,0,42.0,0.718241,44,40,True,5
29968,12,155,3,0,57.0,0.488512,44,40,True,5
29969,12,155,4,0,51.0,0.780052,44,40,False,5
29970,12,156,0,1,39.0,0.401992,20,40,True,10
29971,12,156,1,1,47.0,0.38693,20,40,True,10
29972,12,156,2,0,22.0,0.407024,20,40,True,10
29973,12,156,3,1,52.0,0.384891,20,40,True,10
29974,12,156,4,0,22.0,0.931332,20,40,False,10
29975,12,156,5,1,25.0,0.082281,20,40,False,10
29976,12,156,6,1,39.0,0.124977,20,40,False,10
29977,12,156,7,0,17.0,0.021007,20,40,False,10
29978,12,156,8,1,45.0,0.080164,20,40,False,10
29979,12,156,9,1,52.0,0.275157,20,40,False,10
29980,12,157,0,1,39.0,0.387491,60,30,True,5
29981,12,157,1,1,28.0,0.327465,60,30,True,5
29982,12,157,2,1,28.0,0.260085,60,30,True,5
29983,12,157,3,0,48.0,0.413716,60,30,True,5
29984,12,157,4,0,48.0,0.291112,60,30,False,5
29985,12,158,0,1,35.0,0.388125,70,40,True,10
29986,12,158,1,1,47.0,0.459545,70,40,True,10
29987,12,158,2,1,38.0,0.345384,70,40,True,10
29988,12,158,3,0,65.0,0.374981,70,40,True,10
29989,12,158,4,0,70.0,0.173019,70,40,False,10
29990,12,158,5,0,71.0,0.000977,70,40,False,10
29991,12,158,6,0,86.0,0.080386,70,40,False,10
29992,12,158,7,0,65.0,0.001019,70,40,False,10
29993,12,158,8,0,78.0,0.110315,70,40,False,10
29994,12,158,9,0,60.0,0.311329,70,40,False,10
29995,12,159,0,1,65.0,0.373903,72,60,True,5
29996,12,159,1,1,60.0,0.470365,72,60,True,5
29997,12,159,2,0,71.0,0.466139,72,60,True,5
29998,12,159,3,0,59.0,0.301198,72,60,True,5
29999,12,159,4,1,57.0,0.247474,72,60,False,5
30000,12,160,0,1,40.0,0.571873,20,40,True,10
30001,12,160,1,1,40.0,0.283671,20,40,True,10
30002,12,160,2,0,8.0,0.414791,20,40,True,10
30003,12,160,3,0,26.0,0.435783,20,40,True,10
30004,12,160,4,1,31.0,0.944504,20,40,False,10
30005,12,160,5,1,46.0,0.001077,20,40,False,10
30006,12,160,6,1,35.0,0.012123,20,40,False,10
30007,12,160,7,1,46.0,0.000965,20,40,False,10
30008,12,160,8,1,42.0,0.118684,20,40,False,10
30009,12,160,9,1,49.0,0.20571,20,40,False,10
30010,12,161,0,1,73.0,0.364397,60,64,True,10
30011,12,161,1,0,51.0,0.458968,60,64,True,10
30012,12,161,2,1,65.0,0.350473,60,64,True,10
30013,12,161,3,0,65.0,0.404698,60,64,True,10
30014,12,161,4,1,72.0,0.211455,60,64,False,10
30015,12,161,5,1,58.0,0.08059,60,64,False,10
30016,12,161,6,1,62.0,0.001119,60,64,False,10
30017,12,161,7,1,68.0,0.061554,60,64,False,10
30018,12,161,8,1,56.0,0.000904,60,64,False,10
30019,12,161,9,1,53.0,0.069169,60,64,False,10
30020,12,162,0,0,49.0,0.390299,40,60,True,5
30021,12,162,1,0,42.0,0.41259,40,60,True,5
30022,12,162,2,0,39.0,0.378732,40,60,True,5
30023,12,162,3,1,58.0,0.186958,40,60,True,5
30024,12,162,4,1,51.0,0.591945,40,60,False,5
30025,12,163,0,1,99.0,0.357219,60,90,True,5
30026,12,163,1,1,88.0,0.445748,60,90,True,5
30027,12,163,2,0,67.0,0.457271,60,90,True,5
30028,12,163,3,1,87.0,0.001022,60,90,True,5
30029,12,163,4,1,87.0,0.00103,60,90,False,5
30030,12,164,0,1,56.0,0.29597,60,64,True,5
30031,12,164,1,0,53.0,0.281953,60,64,True,5
30032,12,164,2,0,60.0,0.501102,60,64,True,5
30033,12,164,3,1,49.0,0.189316,60,64,True,5
30034,12,164,4,0,51.0,0.355888,60,64,False,5
30035,12,165,0,1,30.0,0.322456,20,40,True,5
30036,12,165,1,0,12.0,0.357285,20,40,True,5
30037,12,165,2,0,17.0,0.497888,20,40,True,5
30038,12,165,3,1,41.0,0.293203,20,40,True,5
30039,12,165,4,1,29.0,0.303341,20,40,False,5
30040,12,166,0,1,87.0,0.377543,60,90,True,5
30041,12,166,1,0,67.0,0.336283,60,90,True,5
30042,12,166,2,0,55.0,0.472115,60,90,True,5
30043,12,166,3,1,74.0,0.172037,60,90,True,5
30044,12,166,4,1,86.0,0.227201,60,90,False,5
30045,12,167,0,0,24.0,0.375425,36,40,True,5
30046,12,167,1,0,42.0,0.406061,36,40,True,5
30047,12,167,2,0,38.0,0.31457,36,40,True,5
30048,12,167,3,1,37.0,0.26961,36,40,True,5
30049,12,167,4,1,36.0,0.383663,36,40,False,5
30050,12,168,0,0,90.0,0.375287,90,60,True,10
30051,12,168,1,0,88.0,0.300479,90,60,True,10
30052,12,168,2,0,99.0,0.343108,90,60,True,10
30053,12,168,3,1,71.0,0.304806,90,60,True,10
30054,12,168,4,0,84.0,0.161409,90,60,False,10
30055,12,168,5,0,88.0,0.120829,90,60,False,10
30056,12,168,6,1,56.0,0.001122,90,60,False,10
30057,12,168,7,0,92.0,0.001038,90,60,False,10
30058,12,168,8,0,80.0,0.019377,90,60,False,10
30059,12,168,9,0,84.0,0.054981,90,60,False,10
30060,12,169,0,0,28.0,0.592502,52,60,True,5
30061,12,169,1,0,55.0,0.502892,52,60,True,5
30062,12,169,2,0,60.0,0.425745,52,60,True,5
30063,12,169,3,1,72.0,0.374833,52,60,True,5
30064,12,169,4,0,48.0,0.237325,52,60,False,5
30065,12,170,0,0,64.0,0.435314,72,60,True,5
30066,12,170,1,1,55.0,0.334327,72,60,True,5
30067,12,170,2,0,78.0,0.332381,72,60,True,5
30068,12,170,3,0,53.0,0.392064,72,60,True,5
30069,12,170,4,0,86.0,0.263011,72,60,False,5
30070,12,171,0,0,60.0,0.417238,60,40,True,5
30071,12,171,1,1,40.0,0.260727,60,40,True,5
30072,12,171,2,1,37.0,0.451211,60,40,True,5
30073,12,171,3,1,40.0,0.517707,60,40,True,5
30074,12,171,4,0,59.0,0.135059,60,40,False,5
30075,12,172,0,0,57.0,0.328398,60,90,True,5
30076,12,172,1,0,62.0,0.398775,60,90,True,5
30077,12,172,2,0,64.0,0.404762,60,90,True,5
30078,12,172,3,1,82.0,0.281999,60,90,True,5
30079,12,172,4,1,75.0,1.065881,60,90,False,5
30080,12,173,0,0,71.0,0.728094,72,60,True,5
30081,12,173,1,1,68.0,0.498016,72,60,True,5
30082,12,173,2,0,59.0,0.403684,72,60,True,5
30083,12,173,3,1,66.0,0.233662,72,60,True,5
30084,12,173,4,0,71.0,0.477973,72,60,False,5
30085,12,174,0,1,53.0,0.433157,40,52,True,10
30086,12,174,1,0,31.0,0.349002,40,52,True,10
30087,12,174,2,0,51.0,0.469385,40,52,True,10
30088,12,174,3,1,38.0,0.336034,40,52,True,10
30089,12,174,4,0,48.0,0.375717,40,52,False,10
30090,12,174,5,1,54.0,0.110645,40,52,False,10
30091,12,174,6,1,51.0,1.063255,40,52,False,10
30092,12,174,7,0,39.0,0.20209,40,52,False,10
30093,12,174,8,1,58.0,0.231457,40,52,False,10
30094,12,174,9,1,63.0,0.001104,40,52,False,10
30095,12,175,0,0,38.0,0.59883,40,60,True,10
30096,12,175,1,1,62.0,0.420788,40,60,True,10
30097,12,175,2,1,50.0,0.386012,40,60,True,10
30098,12,175,3,0,32.0,0.400948,40,60,True,10
30099,12,175,4,1,65.0,0.10355,40,60,False,10
30100,12,175,5,1,60.0,0.000972,40,60,False,10
30101,12,175,6,1,68.0,0.001028,40,60,False,10
30102,12,175,7,1,63.0,0.074824,40,60,False,10
30103,12,175,8,1,71.0,0.074848,40,60,False,10
30104,12,175,9,1,71.0,0.027434,40,60,False,10
30105,12,176,0,0,20.0,0.39564,10,40,True,10
30106,12,176,1,0,16.0,0.341179,10,40,True,10
30107,12,176,2,1,49.0,0.351204,10,40,True,10
30108,12,176,3,1,37.0,0.485772,10,40,True,10
30109,12,176,4,1,31.0,0.295345,10,40,False,10
30110,12,176,5,0,6.0,0.090747,10,40,False,10
30111,12,176,6,1,32.0,0.14594,10,40,False,10
30112,12,176,7,1,55.0,0.001063,10,40,False,10
30113,12,176,8,1,39.0,0.029598,10,40,False,10
30114,12,176,9,1,34.0,0.072025,10,40,False,10
30115,12,177,0,1,81.0,0.445858,60,72,True,10
30116,12,177,1,0,68.0,0.351433,60,72,True,10
30117,12,177,2,1,78.0,0.34252,60,72,True,10
30118,12,177,3,0,57.0,0.431554,60,72,True,10
30119,12,177,4,1,69.0,0.163561,60,72,False,10
30120,12,177,5,1,85.0,0.10509,60,72,False,10
30121,12,177,6,1,81.0,0.001125,60,72,False,10
30122,12,177,7,1,63.0,0.12011,60,72,False,10
30123,12,177,8,1,70.0,0.001236,60,72,False,10
30124,12,177,9,1,75.0,0.165131,60,72,False,10
30125,12,178,0,0,46.0,1.202336,60,68,True,5
30126,12,178,1,0,56.0,0.42607,60,68,True,5
30127,12,178,2,1,76.0,0.600937,60,68,True,5
30128,12,178,3,1,70.0,0.218711,60,68,True,5
30129,12,178,4,1,61.0,0.136783,60,68,False,5
30130,12,179,0,1,48.0,0.345478,60,40,True,5
30131,12,179,1,1,28.0,0.345307,60,40,True,5
30132,12,179,2,0,70.0,0.409332,60,40,True,5
30133,12,179,3,0,54.0,0.376904,60,40,True,5
30134,12,179,4,0,56.0,1.421988,60,40,False,5
30135,12,180,0,1,12.0,0.354135,40,10,True,5
30136,12,180,1,1,13.0,0.560225,40,10,True,5
30137,12,180,2,0,46.0,0.235254,40,10,True,5
30138,12,180,3,0,39.0,0.046209,40,10,True,5
30139,12,180,4,0,40.0,0.001266,40,10,False,5
30140,12,181,0,0,67.0,0.415704,68,60,True,10
30141,12,181,1,0,64.0,0.450993,68,60,True,10
30142,12,181,2,1,54.0,0.35243,68,60,True,10
30143,12,181,3,1,53.0,0.503224,68,60,True,10
30144,12,181,4,0,59.0,0.206363,68,60,False,10
30145,12,181,5,0,68.0,0.188843,68,60,False,10
30146,12,181,6,0,69.0,0.178033,68,60,False,10
30147,12,181,7,0,81.0,0.001054,68,60,False,10
30148,12,181,8,0,60.0,0.05961,68,60,False,10
30149,12,181,9,0,64.0,0.282526,68,60,False,10
30150,12,182,0,1,38.0,0.382505,40,32,True,10
30151,12,182,1,0,42.0,0.370737,40,32,True,10
30152,12,182,2,1,31.0,0.458736,40,32,True,10
30153,12,182,3,0,34.0,0.553598,40,32,True,10
30154,12,182,4,0,61.0,0.980328,40,32,False,10
30155,12,182,5,0,38.0,0.31507,40,32,False,10
30156,12,182,6,1,29.0,0.243532,40,32,False,10
30157,12,182,7,0,40.0,0.001123,40,32,False,10
30158,12,182,8,0,42.0,0.017966,40,32,False,10
30159,12,182,9,0,40.0,0.000992,40,32,False,10
30160,12,183,0,1,54.0,0.361152,44,40,True,5
30161,12,183,1,1,48.0,0.75285,44,40,True,5
30162,12,183,2,1,46.0,0.496644,44,40,True,5
30163,12,183,3,0,50.0,0.522875,44,40,True,5
30164,12,183,4,0,33.0,0.253008,44,40,False,5
30165,12,184,0,0,75.0,0.432355,64,60,True,10
30166,12,184,1,0,71.0,0.531373,64,60,True,10
30167,12,184,2,1,54.0,0.442444,64,60,True,10
30168,12,184,3,0,55.0,0.505669,64,60,True,10
30169,12,184,4,1,59.0,0.12407,64,60,False,10
30170,12,184,5,0,61.0,0.004296,64,60,False,10
30171,12,184,6,0,53.0,0.034314,64,60,False,10
30172,12,184,7,0,71.0,0.001143,64,60,False,10
30173,12,184,8,0,57.0,0.090673,64,60,False,10
30174,12,184,9,0,65.0,0.075471,64,60,False,10
30175,12,185,0,1,42.0,0.475596,28,40,True,5
30176,12,185,1,0,27.0,0.384517,28,40,True,5
30177,12,185,2,0,32.0,0.397369,28,40,True,5
30178,12,185,3,0,45.0,0.468288,28,40,True,5
30179,12,185,4,1,39.0,0.262216,28,40,False,5
30180,12,186,0,1,81.0,0.418349,60,72,True,10
30181,12,186,1,0,68.0,0.262247,60,72,True,10
30182,12,186,2,1,78.0,0.226503,60,72,True,10
30183,12,186,3,0,57.0,0.247615,60,72,True,10
30184,12,186,4,1,74.0,0.211116,60,72,False,10
30185,12,186,5,1,68.0,0.001134,60,72,False,10
30186,12,186,6,1,62.0,0.052981,60,72,False,10
30187,12,186,7,1,63.0,0.001039,60,72,False,10
30188,12,186,8,1,64.0,0.035489,60,72,False,10
30189,12,186,9,1,73.0,0.151157,60,72,False,10
30190,12,187,0,0,78.0,0.347625,60,40,True,10
30191,12,187,1,1,55.0,0.23901,60,40,True,10
30192,12,187,2,0,46.0,0.091668,60,40,True,10
30193,12,187,3,0,54.0,0.517689,60,40,True,10
30194,12,187,4,1,40.0,0.103605,60,40,False,10
30195,12,187,5,0,55.0,0.374044,60,40,False,10
30196,12,187,6,0,80.0,0.101317,60,40,False,10
30197,12,187,7,0,56.0,0.078562,60,40,False,10
30198,12,187,8,0,56.0,0.001154,60,40,False,10
30199,12,187,9,0,63.0,0.051693,60,40,False,10
30200,12,188,0,0,44.0,0.383724,40,70,True,5
30201,12,188,1,0,48.0,0.300077,40,70,True,5
30202,12,188,2,1,72.0,0.494579,40,70,True,5
30203,12,188,3,0,34.0,0.408964,40,70,True,5
30204,12,188,4,1,80.0,0.285974,40,70,False,5
30205,12,189,0,0,84.0,0.495141,80,60,True,10
30206,12,189,1,0,84.0,0.347749,80,60,True,10
30207,12,189,2,1,59.0,0.321264,80,60,True,10
30208,12,189,3,0,72.0,0.26175,80,60,True,10
30209,12,189,4,1,60.0,0.152502,80,60,False,10
30210,12,189,5,0,78.0,0.390339,80,60,False,10
30211,12,189,6,0,79.0,0.004146,80,60,False,10
30212,12,189,7,0,65.0,0.015471,80,60,False,10
30213,12,189,8,0,78.0,0.001057,80,60,False,10
30214,12,189,9,0,93.0,0.001116,80,60,False,10
30215,12,190,0,1,46.0,0.363456,32,40,True,5
30216,12,190,1,0,31.0,0.260339,32,40,True,5
30217,12,190,2,1,36.0,0.015455,32,40,True,5
30218,12,190,3,1,47.0,0.549264,32,40,True,5
30219,12,190,4,1,33.0,1.97297,32,40,False,5
30220,12,191,0,1,42.0,0.474383,20,40,True,10
30221,12,191,1,0,13.0,0.26102,20,40,True,10
30222,12,191,2,0,19.0,0.586211,20,40,True,10
30223,12,191,3,0,16.0,0.343594,20,40,True,10
30224,12,191,4,0,40.0,0.752637,20,40,False,10
30225,12,191,5,1,43.0,0.264672,20,40,False,10
30226,12,191,6,1,28.0,0.001012,20,40,False,10
30227,12,191,7,1,43.0,0.087345,20,40,False,10
30228,12,191,8,1,45.0,0.000963,20,40,False,10
30229,12,191,9,1,42.0,0.001028,20,40,False,10
30230,12,192,0,1,46.0,0.342359,32,40,True,10
30231,12,192,1,1,42.0,0.4261,32,40,True,10
30232,12,192,2,0,12.0,0.559225,32,40,True,10
30233,12,192,3,1,31.0,0.143364,32,40,True,10
30234,12,192,4,1,41.0,0.326176,32,40,False,10
30235,12,192,5,0,36.0,0.334543,32,40,False,10
30236,12,192,6,0,39.0,1.150104,32,40,False,10
30237,12,192,7,0,38.0,0.150761,32,40,False,10
30238,12,192,8,0,43.0,0.134032,32,40,False,10
30239,12,192,9,0,38.0,0.116074,32,40,False,10
30240,12,193,0,0,58.0,0.491987,60,68,True,10
30241,12,193,1,0,59.0,0.430681,60,68,True,10
30242,12,193,2,0,58.0,0.308022,60,68,True,10
30243,12,193,3,1,72.0,0.502473,60,68,True,10
30244,12,193,4,0,64.0,0.167356,60,68,False,10
30245,12,193,5,1,68.0,0.198403,60,68,False,10
30246,12,193,6,0,57.0,0.40348,60,68,False,10
30247,12,193,7,1,78.0,0.001138,60,68,False,10
30248,12,193,8,1,69.0,0.05564,60,68,False,10
30249,12,193,9,1,68.0,0.110747,60,68,False,10
30250,12,194,0,0,67.0,0.390406,60,56,True,10
30251,12,194,1,0,59.0,0.348854,60,56,True,10
30252,12,194,2,1,61.0,0.269506,60,56,True,10
30253,12,194,3,1,54.0,0.127874,60,56,True,10
30254,12,194,4,0,58.0,0.233157,60,56,False,10
30255,12,194,5,1,48.0,0.087571,60,56,False,10
30256,12,194,6,0,42.0,0.206227,60,56,False,10
30257,12,194,7,0,52.0,0.001074,60,56,False,10
30258,12,194,8,0,59.0,0.044844,60,56,False,10
30259,12,194,9,1,50.0,0.001069,60,56,False,10
30260,12,195,0,1,52.0,0.428224,80,60,True,5
30261,12,195,1,0,83.0,0.353061,80,60,True,5
30262,12,195,2,1,50.0,0.321778,80,60,True,5
30263,12,195,3,1,61.0,0.956201,80,60,True,5
30264,12,195,4,0,91.0,0.163173,80,60,False,5
30265,12,196,0,1,45.0,0.442375,20,40,True,5
30266,12,196,1,0,1.0,0.366162,20,40,True,5
30267,12,196,2,0,23.0,0.597844,20,40,True,5
30268,12,196,3,0,11.0,0.355278,20,40,True,5
30269,12,196,4,1,47.0,0.337269,20,40,False,5
30270,12,197,0,1,44.0,0.386849,40,48,True,5
30271,12,197,1,1,56.0,0.401813,40,48,True,5
30272,12,197,2,1,48.0,0.29446,40,48,True,5
30273,12,197,3,0,41.0,0.642299,40,48,True,5
30274,12,197,4,1,39.0,0.34846,40,48,False,5
30275,12,198,0,1,46.0,0.372743,52,40,True,10
30276,12,198,1,0,54.0,0.531691,52,40,True,10
30277,12,198,2,1,46.0,0.267553,52,40,True,10
30278,12,198,3,1,41.0,0.320678,52,40,True,10
30279,12,198,4,1,55.0,0.4983,52,40,False,10
30280,12,198,5,0,56.0,0.370195,52,40,False,10
30281,12,198,6,0,62.0,0.001138,52,40,False,10
30282,12,198,7,0,44.0,0.094947,52,40,False,10
30283,12,198,8,1,50.0,0.305232,52,40,False,10
30284,12,198,9,0,49.0,0.007435,52,40,False,10
30285,12,199,0,0,67.0,0.379916,68,60,True,5
30286,12,199,1,1,62.0,0.259788,68,60,True,5
30287,12,199,2,0,63.0,0.144961,68,60,True,5
30288,12,199,3,0,58.0,0.512041,68,60,True,5
30289,12,199,4,0,65.0,1.031653,68,60,False,5
30290,12,200,0,1,39.0,0.420371,40,28,True,5
30291,12,200,1,1,27.0,0.456862,40,28,True,5
30292,12,200,2,0,32.0,0.301557,40,28,True,5
30293,12,200,3,0,40.0,0.522429,40,28,True,5
30294,12,200,4,0,39.0,2.214409,40,28,False,5
30295,12,201,0,0,30.0,0.451297,40,28,True,5
30296,12,201,1,1,36.0,0.323893,40,28,True,5
30297,12,201,2,0,41.0,0.898021,40,28,True,5
30298,12,201,3,1,31.0,0.322807,40,28,True,5
30299,12,201,4,0,40.0,0.170496,40,28,False,5
30300,12,202,0,0,81.0,1.424642,80,60,True,10
30301,12,202,1,0,75.0,0.310249,80,60,True,10
30302,12,202,2,1,58.0,0.048929,80,60,True,10
30303,12,202,3,1,55.0,0.539528,80,60,True,10
30304,12,202,4,0,87.0,0.001085,80,60,False,10
30305,12,202,5,0,92.0,0.017196,80,60,False,10
30306,12,202,6,0,82.0,0.001096,80,60,False,10
30307,12,202,7,0,85.0,0.074109,80,60,False,10
30308,12,202,8,0,69.0,0.000956,80,60,False,10
30309,12,202,9,0,70.0,0.001042,80,60,False,10
30310,12,203,0,1,42.0,1.125707,20,40,True,10
30311,12,203,1,0,13.0,0.850552,20,40,True,10
30312,12,203,2,0,19.0,0.419093,20,40,True,10
30313,12,203,3,0,16.0,1.825725,20,40,True,10
30314,12,203,4,1,47.0,0.205898,20,40,False,10
30315,12,203,5,1,52.0,0.091439,20,40,False,10
30316,12,203,6,1,39.0,0.060723,20,40,False,10
30317,12,203,7,1,38.0,0.001007,20,40,False,10
30318,12,203,8,1,46.0,0.100488,20,40,False,10
30319,12,203,9,1,50.0,0.101774,20,40,False,10
30320,12,204,0,0,42.0,0.516726,40,60,True,10
30321,12,204,1,1,64.0,0.32755,40,60,True,10
30322,12,204,2,1,57.0,0.412189,40,60,True,10
30323,12,204,3,1,78.0,0.27039,40,60,True,10
30324,12,204,4,0,42.0,0.257539,40,60,False,10
30325,12,204,5,1,59.0,0.08592,40,60,False,10
30326,12,204,6,1,59.0,0.027051,40,60,False,10
30327,12,204,7,1,44.0,0.058142,40,60,False,10
30328,12,204,8,1,53.0,0.076883,40,60,False,10
30329,12,204,9,1,63.0,0.133711,40,60,False,10
30330,12,205,0,1,46.0,0.479421,52,40,True,10
30331,12,205,1,0,54.0,0.248801,52,40,True,10
30332,12,205,2,1,46.0,0.156074,52,40,True,10
30333,12,205,3,1,41.0,0.53859,52,40,True,10
30334,12,205,4,0,43.0,0.178661,52,40,False,10
30335,12,205,5,0,61.0,0.318896,52,40,False,10
30336,12,205,6,1,53.0,0.360224,52,40,False,10
30337,12,205,7,0,49.0,0.205359,52,40,False,10
30338,12,205,8,1,31.0,0.275851,52,40,False,10
30339,12,205,9,0,55.0,0.156936,52,40,False,10
30340,12,206,0,0,59.0,0.235999,64,60,True,5
30341,12,206,1,1,65.0,0.248559,64,60,True,5
30342,12,206,2,0,76.0,0.261884,64,60,True,5
30343,12,206,3,1,53.0,0.367072,64,60,True,5
30344,12,206,4,0,65.0,0.086196,64,60,False,5
30345,12,207,0,1,83.0,0.401999,40,70,True,10
30346,12,207,1,0,31.0,0.239078,40,70,True,10
30347,12,207,2,0,48.0,0.526229,40,70,True,10
30348,12,207,3,0,32.0,0.355988,40,70,True,10
30349,12,207,4,1,82.0,0.251001,40,70,False,10
30350,12,207,5,1,70.0,0.001038,40,70,False,10
30351,12,207,6,1,78.0,0.001206,40,70,False,10
30352,12,207,7,1,65.0,0.001121,40,70,False,10
30353,12,207,8,1,74.0,0.029223,40,70,False,10
30354,12,207,9,1,66.0,0.000996,40,70,False,10
30355,12,208,0,1,66.0,0.462267,90,60,True,10
30356,12,208,1,1,78.0,0.43344,90,60,True,10
30357,12,208,2,0,99.0,0.438431,90,60,True,10
30358,12,208,3,1,64.0,0.315015,90,60,True,10
30359,12,208,4,0,81.0,0.220482,90,60,False,10
30360,12,208,5,0,87.0,0.151958,90,60,False,10
30361,12,208,6,0,99.0,0.001145,90,60,False,10
30362,12,208,7,0,89.0,0.02153,90,60,False,10
30363,12,208,8,0,90.0,0.000995,90,60,False,10
30364,12,208,9,0,96.0,0.003232,90,60,False,10
30365,12,209,0,0,63.0,0.474615,60,80,True,5
30366,12,209,1,1,85.0,0.268794,60,80,True,5
30367,12,209,2,0,66.0,0.242319,60,80,True,5
30368,12,209,3,1,62.0,0.197246,60,80,True,5
30369,12,209,4,1,97.0,0.448224,60,80,False,5
30370,12,210,0,1,65.0,0.414871,60,72,True,10
30371,12,210,1,0,59.0,0.433207,60,72,True,10
30372,12,210,2,1,70.0,0.255314,60,72,True,10
30373,12,210,3,0,67.0,0.539095,60,72,True,10
30374,12,210,4,1,58.0,0.522644,60,72,False,10
30375,12,210,5,1,70.0,0.090839,60,72,False,10
30376,12,210,6,0,55.0,0.021693,60,72,False,10
30377,12,210,7,1,76.0,0.216929,60,72,False,10
30378,12,210,8,1,76.0,0.061799,60,72,False,10
30379,12,210,9,1,69.0,0.001126,60,72,False,10
30380,12,211,0,0,75.0,0.437562,64,60,True,10
30381,12,211,1,0,71.0,0.417191,64,60,True,10
30382,12,211,2,1,54.0,0.276373,64,60,True,10
