,sub,prolific_id,elic,p1,p2,rtime,out,cfout,cho,corr,10,trial,cond,cont1,cont2,15,16,17,rew,sess,op1,op2,ev1,ev2,catch,25,26,dist,plot,dbtime
8457,2501877954.0,,-1.0,0.8,0.2,1384.0,1.0,-1.0,1.0,1.0,1.0,106.0,1.0,8.0,2.0,7.0,16.0,-1.0,51.0,0.0,7.0,16.0,0.6,-0.6,-1.0,0.0,884271.0,0.0,0.0,
8458,3828758896.0,,0.0,0.3,0.6,1391.0,1.0,-1.0,2.0,1.0,1.0,66.0,-1.0,3.0,6.0,-1.0,-1.0,1.0,61.0,0.0,-1.0,-1.0,-0.4,0.2,0.0,0.0,1295068.0,-1.0,0.0,
8459,1417038595.0,,-1.0,0.9,0.1,1781.0,1.0,-1.0,1.0,1.0,1.0,77.0,0.0,9.0,1.0,16.0,9.0,-1.0,22.0,0.0,16.0,9.0,0.8,-0.8,-1.0,0.0,1317663.0,0.0,0.0,
8460,1735261667.0,,-1.0,0.9,0.1,811.0,1.0,-1.0,1.0,1.0,1.0,54.0,0.0,9.0,1.0,8.0,10.0,1.0,33.0,0.0,10.0,8.0,0.8,-0.8,-1.0,1.0,754961.0,0.0,0.0,
8461,538834479.0,,0.0,0.3,0.4,2217.0,-1.0,1.0,1.0,0.0,1.0,40.0,-1.0,3.0,4.0,-1.0,-1.0,-1.0,73.0,0.0,-1.0,-1.0,-0.4,-0.2,0.0,0.0,1235032.0,-1.0,0.0,
8462,7404554966.0,,0.0,0.1,0.3,2896.0,1.0,-1.0,1.0,0.0,1.0,16.0,-1.0,1.0,3.0,-1.0,-1.0,1.0,51.0,0.0,-1.0,-1.0,-0.8,-0.4,0.0,1.0,1101473.0,-1.0,0.0,
8463,9565549899.0,,-1.0,0.8,0.2,746.0,1.0,-1.0,1.0,1.0,1.0,85.0,1.0,8.0,2.0,13.0,6.0,-1.0,-12.0,0.0,13.0,6.0,0.6,-0.6,-1.0,0.0,979540.0,0.0,0.0,
8464,2501877954.0,,-1.0,0.8,0.2,729.0,1.0,-1.0,1.0,1.0,1.0,107.0,1.0,8.0,2.0,7.0,16.0,-1.0,52.0,0.0,7.0,16.0,0.6,-0.6,-1.0,0.0,888159.0,0.0,0.0,
8465,597181133.0,,-1.0,0.8,0.2,2032.0,1.0,1.0,2.0,0.0,1.0,35.0,1.0,8.0,2.0,3.0,1.0,1.0,10.0,0.0,3.0,1.0,0.6,-0.6,-1.0,0.0,786212.0,0.0,0.0,
8466,4525251743.0,,0.0,0.4,0.2,1443.0,-1.0,-1.0,1.0,1.0,1.0,12.0,-1.0,4.0,2.0,-1.0,-1.0,-1.0,41.0,0.0,-1.0,-1.0,-0.2,-0.6,0.0,0.0,1105565.0,-1.0,0.0,
8467,1782608892.0,,-1.0,0.9,0.1,5012.0,1.0,-1.0,1.0,1.0,1.0,119.0,0.0,9.0,1.0,1.0,14.0,1.0,48.0,0.0,14.0,1.0,0.8,-0.8,-1.0,1.0,846080.0,0.0,0.0,
8468,4654212483.0,,-1.0,0.9,0.1,3393.0,1.0,-1.0,1.0,1.0,1.0,17.0,0.0,9.0,1.0,3.0,2.0,1.0,12.0,0.0,2.0,3.0,0.8,-0.8,-1.0,1.0,632913.0,0.0,0.0,
8469,1735261667.0,,-1.0,0.9,0.1,862.0,1.0,-1.0,1.0,1.0,1.0,55.0,0.0,9.0,1.0,8.0,10.0,1.0,34.0,0.0,10.0,8.0,0.8,-0.8,-1.0,1.0,758279.0,0.0,0.0,
8470,7716443719.0,,0.0,0.7,0.7,3833.0,1.0,1.0,2.0,1.0,1.0,79.0,-1.0,7.0,7.0,-1.0,-1.0,1.0,58.0,0.0,-1.0,-1.0,0.4,0.4,0.0,0.0,1213286.0,-1.0,0.0,
8471,1417038595.0,,-1.0,0.9,0.1,1509.0,-1.0,1.0,1.0,1.0,1.0,78.0,0.0,9.0,1.0,9.0,16.0,1.0,21.0,0.0,16.0,9.0,0.8,-0.8,-1.0,1.0,1321958.0,0.0,0.0,
8472,7404554966.0,,0.0,0.1,0.9,774.0,-1.0,-1.0,2.0,1.0,1.0,17.0,-1.0,1.0,9.0,-1.0,-1.0,-1.0,50.0,0.0,-1.0,-1.0,-0.8,0.8,0.0,1.0,1106894.0,-1.0,0.0,
8473,2501877954.0,,-1.0,0.8,0.2,712.0,1.0,1.0,1.0,1.0,1.0,108.0,1.0,8.0,2.0,7.0,16.0,-1.0,53.0,0.0,7.0,16.0,0.6,-0.6,-1.0,0.0,891392.0,0.0,0.0,
8474,597181133.0,,-1.0,0.8,0.2,1166.0,-1.0,-1.0,1.0,1.0,1.0,36.0,1.0,8.0,2.0,1.0,3.0,1.0,9.0,0.0,3.0,1.0,0.6,-0.6,-1.0,1.0,790761.0,0.0,0.0,
8475,9565549899.0,,-1.0,0.8,0.2,1959.0,-1.0,1.0,2.0,0.0,1.0,86.0,1.0,8.0,2.0,6.0,13.0,-1.0,-13.0,0.0,13.0,6.0,0.6,-0.6,-1.0,1.0,982789.0,0.0,0.0,
8476,4525251743.0,,0.0,0.4,0.9,1297.0,1.0,-1.0,2.0,1.0,1.0,13.0,-1.0,4.0,9.0,-1.0,-1.0,-1.0,42.0,0.0,-1.0,-1.0,-0.2,0.8,0.0,1.0,1109606.0,-1.0,0.0,
8477,538834479.0,,0.0,0.3,0.3,1824.0,-1.0,-1.0,1.0,1.0,1.0,41.0,-1.0,3.0,3.0,-1.0,-1.0,-1.0,72.0,0.0,-1.0,-1.0,-0.4,-0.4,0.0,0.0,1240971.0,-1.0,0.0,
8478,1735261667.0,,-1.0,0.9,0.1,839.0,1.0,-1.0,1.0,1.0,1.0,56.0,0.0,9.0,1.0,8.0,10.0,1.0,35.0,0.0,10.0,8.0,0.8,-0.8,-1.0,1.0,761644.0,0.0,0.0,
8479,3828758896.0,,0.0,0.3,0.1,2022.0,-1.0,-1.0,1.0,1.0,1.0,67.0,-1.0,3.0,1.0,-1.0,-1.0,-1.0,60.0,0.0,-1.0,-1.0,-0.4,-0.8,0.0,0.0,1302405.0,-1.0,0.0,
8480,7716443719.0,,0.0,0.7,0.4,1479.0,1.0,-1.0,1.0,1.0,1.0,80.0,-1.0,7.0,4.0,-1.0,-1.0,1.0,59.0,0.0,-1.0,-1.0,0.4,-0.2,0.0,1.0,1219643.0,-1.0,0.0,
8481,7404554966.0,,0.0,0.1,1.0,810.0,1.0,-1.0,2.0,1.0,1.0,18.0,-1.0,1.0,10.0,-1.0,-1.0,-1.0,51.0,0.0,-1.0,-1.0,-0.8,1.0,0.0,1.0,1110182.0,-1.0,0.0,
8482,4654212483.0,,-1.0,0.9,0.1,1966.0,1.0,-1.0,1.0,1.0,1.0,18.0,0.0,9.0,1.0,2.0,3.0,-1.0,13.0,0.0,2.0,3.0,0.8,-0.8,-1.0,0.0,638810.0,0.0,0.0,
8483,597181133.0,,-1.0,0.8,0.2,595.0,-1.0,-1.0,2.0,0.0,1.0,37.0,1.0,8.0,2.0,3.0,1.0,1.0,8.0,0.0,3.0,1.0,0.6,-0.6,-1.0,0.0,794445.0,0.0,0.0,
8484,1735261667.0,,-1.0,0.9,0.1,748.0,-1.0,-1.0,1.0,1.0,1.0,57.0,0.0,9.0,1.0,8.0,10.0,1.0,34.0,0.0,10.0,8.0,0.8,-0.8,-1.0,1.0,764986.0,0.0,0.0,
8485,4525251743.0,,0.0,0.4,0.4,1546.0,-1.0,-1.0,1.0,1.0,1.0,14.0,-1.0,4.0,4.0,-1.0,-1.0,1.0,41.0,0.0,-1.0,-1.0,-0.2,-0.2,0.0,1.0,1113513.0,-1.0,0.0,
8486,5323647129.0,,0.0,0.7,0.0,1598.0,1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,7.0,0.0,-1.0,-1.0,1.0,37.0,0.0,-1.0,-1.0,0.4,-1.0,0.0,1.0,911690.0,-1.0,0.0,
8487,9565549899.0,,-1.0,0.8,0.2,2235.0,1.0,-1.0,1.0,1.0,1.0,87.0,1.0,8.0,2.0,6.0,13.0,1.0,-12.0,0.0,13.0,6.0,0.6,-0.6,-1.0,1.0,987253.0,0.0,0.0,
8488,4654212483.0,,-1.0,0.9,0.1,722.0,1.0,-1.0,1.0,1.0,1.0,19.0,0.0,9.0,1.0,3.0,2.0,1.0,14.0,0.0,2.0,3.0,0.8,-0.8,-1.0,1.0,643308.0,0.0,0.0,
8489,597181133.0,,-1.0,0.8,0.2,383.0,-1.0,1.0,2.0,0.0,1.0,38.0,1.0,8.0,2.0,3.0,1.0,1.0,7.0,0.0,3.0,1.0,0.6,-0.6,-1.0,0.0,797554.0,0.0,0.0,
8490,538834479.0,,0.0,0.3,0.2,1825.0,-1.0,-1.0,1.0,1.0,1.0,42.0,-1.0,3.0,2.0,-1.0,-1.0,1.0,71.0,0.0,-1.0,-1.0,-0.4,-0.6,0.0,1.0,1246597.0,-1.0,0.0,
8491,7404554966.0,,0.0,0.1,0.5,1783.0,-1.0,-1.0,1.0,0.0,1.0,19.0,-1.0,1.0,5.0,-1.0,-1.0,-1.0,50.0,0.0,-1.0,-1.0,-0.8,0.0,0.0,0.0,1113509.0,-1.0,0.0,
8492,2501877954.0,,-1.0,0.8,0.2,4466.0,1.0,-1.0,1.0,1.0,1.0,109.0,1.0,8.0,2.0,7.0,16.0,-1.0,54.0,0.0,7.0,16.0,0.6,-0.6,-1.0,0.0,894607.0,0.0,0.0,
8493,7716443719.0,,0.0,0.7,0.8,2825.0,1.0,-1.0,2.0,1.0,1.0,81.0,-1.0,7.0,8.0,-1.0,-1.0,-1.0,60.0,0.0,-1.0,-1.0,0.4,0.6,0.0,1.0,1223674.0,-1.0,0.0,
8494,1735261667.0,,-1.0,0.9,0.1,838.0,1.0,-1.0,1.0,1.0,1.0,58.0,0.0,9.0,1.0,8.0,10.0,1.0,35.0,0.0,10.0,8.0,0.8,-0.8,-1.0,1.0,768238.0,0.0,0.0,
8495,9565549899.0,,-1.0,0.8,0.2,637.0,-1.0,1.0,2.0,0.0,1.0,88.0,1.0,8.0,2.0,13.0,6.0,1.0,-13.0,0.0,13.0,6.0,0.6,-0.6,-1.0,0.0,991993.0,0.0,0.0,
8496,5323647129.0,,0.0,0.7,0.1,952.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,38.0,0.0,-1.0,-1.0,0.4,-0.8,0.0,0.0,915792.0,-1.0,0.0,
8497,4654212483.0,,-1.0,0.9,0.1,733.0,1.0,-1.0,1.0,1.0,1.0,20.0,0.0,9.0,1.0,3.0,2.0,1.0,15.0,0.0,2.0,3.0,0.8,-0.8,-1.0,1.0,646544.0,0.0,0.0,
8498,4525251743.0,,0.0,0.4,0.3,1321.0,1.0,1.0,1.0,1.0,1.0,15.0,-1.0,4.0,3.0,-1.0,-1.0,1.0,42.0,0.0,-1.0,-1.0,-0.2,-0.4,0.0,1.0,1117629.0,-1.0,0.0,
8499,597181133.0,,-1.0,0.8,0.2,595.0,-1.0,-1.0,2.0,0.0,1.0,39.0,1.0,8.0,2.0,3.0,1.0,1.0,6.0,0.0,3.0,1.0,0.6,-0.6,-1.0,0.0,800448.0,0.0,0.0,
8500,3828758896.0,,0.0,0.3,0.8,1358.0,-1.0,1.0,2.0,1.0,1.0,68.0,-1.0,3.0,8.0,-1.0,-1.0,-1.0,59.0,0.0,-1.0,-1.0,-0.4,0.6,0.0,1.0,1310461.0,-1.0,0.0,
8501,7404554966.0,,0.0,0.1,0.7,864.0,1.0,-1.0,2.0,1.0,1.0,20.0,-1.0,1.0,7.0,-1.0,-1.0,-1.0,51.0,0.0,-1.0,-1.0,-0.8,0.4,0.0,1.0,1117810.0,-1.0,0.0,
8502,538834479.0,,0.0,0.3,0.9,965.0,1.0,-1.0,2.0,1.0,1.0,43.0,-1.0,3.0,9.0,-1.0,-1.0,1.0,72.0,0.0,-1.0,-1.0,-0.4,0.8,0.0,0.0,1251837.0,-1.0,0.0,
8503,1735261667.0,,-1.0,0.9,0.1,670.0,-1.0,-1.0,1.0,1.0,1.0,59.0,0.0,9.0,1.0,8.0,10.0,1.0,34.0,0.0,10.0,8.0,0.8,-0.8,-1.0,1.0,771578.0,0.0,0.0,
8504,4654212483.0,,-1.0,0.9,0.1,519.0,1.0,-1.0,1.0,1.0,1.0,21.0,0.0,9.0,1.0,3.0,2.0,1.0,16.0,0.0,2.0,3.0,0.8,-0.8,-1.0,1.0,649788.0,0.0,0.0,
8505,7716443719.0,,0.0,0.7,0.2,2237.0,1.0,-1.0,1.0,1.0,1.0,82.0,-1.0,7.0,2.0,-1.0,-1.0,1.0,61.0,0.0,-1.0,-1.0,0.4,-0.6,0.0,1.0,1229018.0,-1.0,0.0,
8506,597181133.0,,-1.0,0.8,0.2,512.0,1.0,1.0,1.0,1.0,1.0,40.0,1.0,8.0,2.0,1.0,3.0,1.0,7.0,0.0,3.0,1.0,0.6,-0.6,-1.0,1.0,803563.0,0.0,0.0,
8507,4525251743.0,,0.0,0.4,0.0,1104.0,1.0,-1.0,1.0,1.0,1.0,16.0,-1.0,4.0,0.0,-1.0,-1.0,1.0,43.0,0.0,-1.0,-1.0,-0.2,-1.0,0.0,1.0,1121516.0,-1.0,0.0,
8508,7404554966.0,,0.0,0.1,0.0,929.0,-1.0,-1.0,1.0,1.0,1.0,21.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,50.0,0.0,-1.0,-1.0,-0.8,-1.0,0.0,1.0,1121206.0,-1.0,0.0,
8509,9565549899.0,,-1.0,0.8,0.2,3036.0,1.0,-1.0,1.0,1.0,1.0,89.0,1.0,8.0,2.0,6.0,13.0,1.0,-12.0,0.0,13.0,6.0,0.6,-0.6,-1.0,1.0,995137.0,0.0,0.0,
8510,5323647129.0,,0.0,0.7,0.4,2944.0,-1.0,-1.0,2.0,0.0,1.0,2.0,-1.0,7.0,4.0,-1.0,-1.0,1.0,37.0,0.0,-1.0,-1.0,0.4,-0.2,0.0,0.0,919248.0,-1.0,0.0,
8511,2501877954.0,,-1.0,0.8,0.2,4695.0,1.0,-1.0,1.0,1.0,1.0,110.0,1.0,8.0,2.0,16.0,7.0,1.0,55.0,0.0,7.0,16.0,0.6,-0.6,-1.0,1.0,901576.0,0.0,0.0,
8512,4654212483.0,,-1.0,0.9,0.1,469.0,1.0,-1.0,1.0,1.0,1.0,22.0,0.0,9.0,1.0,3.0,2.0,1.0,17.0,0.0,2.0,3.0,0.8,-0.8,-1.0,1.0,652817.0,0.0,0.0,
8513,1735261667.0,,-1.0,0.6,0.4,1312.0,-1.0,-1.0,2.0,0.0,1.0,60.0,3.0,6.0,4.0,16.0,2.0,-1.0,33.0,0.0,2.0,16.0,0.2,-0.2,-1.0,1.0,774751.0,0.0,0.0,
8514,597181133.0,,-1.0,0.8,0.2,658.0,1.0,-1.0,1.0,1.0,1.0,41.0,1.0,8.0,2.0,1.0,3.0,1.0,8.0,0.0,3.0,1.0,0.6,-0.6,-1.0,1.0,806587.0,0.0,0.0,
8515,140716824.0,,-1.0,0.9,0.1,8574.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,-1.0,-1.0,7.0,1.0,1.0,0.0,-2.0,7.0,1.0,0.8,-0.8,-1.0,0.0,720912.0,0.0,0.0,
8516,538834479.0,,0.0,0.3,0.7,3115.0,-1.0,-1.0,2.0,1.0,1.0,44.0,-1.0,3.0,7.0,-1.0,-1.0,-1.0,71.0,0.0,-1.0,-1.0,-0.4,0.4,0.0,1.0,1255643.0,-1.0,0.0,
8517,2501877954.0,,-1.0,0.8,0.2,480.0,1.0,-1.0,1.0,1.0,1.0,111.0,1.0,8.0,2.0,16.0,7.0,1.0,56.0,0.0,7.0,16.0,0.6,-0.6,-1.0,1.0,908776.0,0.0,0.0,
8518,7404554966.0,,0.0,0.1,0.2,1006.0,-1.0,-1.0,1.0,0.0,1.0,22.0,-1.0,1.0,2.0,-1.0,-1.0,1.0,49.0,0.0,-1.0,-1.0,-0.8,-0.6,0.0,1.0,1124661.0,-1.0,0.0,
8519,4525251743.0,,0.0,0.4,0.6,2143.0,-1.0,-1.0,2.0,1.0,1.0,17.0,-1.0,4.0,6.0,-1.0,-1.0,-1.0,42.0,0.0,-1.0,-1.0,-0.2,0.2,0.0,1.0,1125213.0,-1.0,0.0,
8520,4654212483.0,,-1.0,0.9,0.1,423.0,1.0,1.0,1.0,1.0,1.0,23.0,0.0,9.0,1.0,3.0,2.0,1.0,18.0,0.0,2.0,3.0,0.8,-0.8,-1.0,1.0,655800.0,0.0,0.0,
8521,1735261667.0,,-1.0,0.6,0.4,737.0,-1.0,-1.0,2.0,0.0,1.0,61.0,3.0,6.0,4.0,16.0,2.0,-1.0,32.0,0.0,2.0,16.0,0.2,-0.2,-1.0,1.0,778565.0,0.0,0.0,
8522,597181133.0,,-1.0,0.8,0.2,915.0,1.0,-1.0,1.0,1.0,1.0,42.0,1.0,8.0,2.0,3.0,1.0,-1.0,9.0,0.0,3.0,1.0,0.6,-0.6,-1.0,0.0,809762.0,0.0,0.0,
8523,9565549899.0,,-1.0,0.9,0.1,2735.0,-1.0,1.0,2.0,0.0,1.0,90.0,0.0,9.0,1.0,5.0,7.0,-1.0,-13.0,0.0,7.0,5.0,0.8,-0.8,-1.0,1.0,1000680.0,0.0,0.0,
8524,2501877954.0,,-1.0,0.8,0.2,545.0,1.0,-1.0,1.0,1.0,1.0,112.0,1.0,8.0,2.0,16.0,7.0,1.0,57.0,0.0,7.0,16.0,0.6,-0.6,-1.0,1.0,911759.0,0.0,0.0,
8525,140716824.0,,-1.0,0.9,0.1,1255.0,-1.0,1.0,2.0,0.0,0.0,1.0,0.0,-1.0,-1.0,7.0,1.0,1.0,0.0,-2.0,7.0,1.0,0.8,-0.8,-1.0,0.0,731990.0,0.0,0.0,
8526,7404554966.0,,0.0,1.0,0.0,816.0,1.0,-1.0,1.0,1.0,1.0,23.0,-1.0,10.0,0.0,-1.0,-1.0,-1.0,50.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,1128203.0,-1.0,0.0,
8527,4654212483.0,,-1.0,0.9,0.1,296.0,1.0,-1.0,1.0,1.0,1.0,24.0,0.0,9.0,1.0,3.0,2.0,1.0,19.0,0.0,2.0,3.0,0.8,-0.8,-1.0,1.0,658736.0,0.0,0.0,
8528,3828758896.0,,0.0,0.3,0.3,5242.0,-1.0,1.0,2.0,1.0,1.0,69.0,-1.0,3.0,3.0,-1.0,-1.0,1.0,58.0,0.0,-1.0,-1.0,-0.4,-0.4,0.0,0.0,1317860.0,-1.0,0.0,
8529,1417038595.0,,-1.0,0.9,0.1,19828.0,1.0,-1.0,1.0,1.0,1.0,79.0,0.0,9.0,1.0,9.0,16.0,1.0,22.0,0.0,16.0,9.0,0.8,-0.8,-1.0,1.0,1325978.0,0.0,0.0,
8530,1735261667.0,,-1.0,0.6,0.4,588.0,1.0,1.0,1.0,1.0,1.0,62.0,3.0,6.0,4.0,16.0,2.0,1.0,33.0,0.0,2.0,16.0,0.2,-0.2,-1.0,1.0,781808.0,0.0,0.0,
8531,4525251743.0,,0.0,0.4,0.7,1477.0,1.0,-1.0,2.0,1.0,1.0,18.0,-1.0,4.0,7.0,-1.0,-1.0,-1.0,43.0,0.0,-1.0,-1.0,-0.2,0.4,0.0,1.0,1129950.0,-1.0,0.0,
8532,7716443719.0,,0.0,0.7,0.4,7442.0,-1.0,-1.0,1.0,1.0,1.0,83.0,-1.0,7.0,4.0,-1.0,-1.0,1.0,60.0,0.0,-1.0,-1.0,0.4,-0.2,1.0,1.0,1233775.0,-1.0,0.0,
8533,597181133.0,,-1.0,0.8,0.2,825.0,1.0,-1.0,1.0,1.0,1.0,43.0,1.0,8.0,2.0,1.0,3.0,1.0,10.0,0.0,3.0,1.0,0.6,-0.6,-1.0,1.0,813195.0,0.0,0.0,
8534,538834479.0,,0.0,0.3,0.1,2385.0,1.0,-1.0,1.0,1.0,1.0,45.0,-1.0,3.0,1.0,-1.0,-1.0,1.0,72.0,0.0,-1.0,-1.0,-0.4,-0.8,0.0,1.0,1262825.0,-1.0,0.0,
8535,2501877954.0,,-1.0,0.8,0.2,928.0,1.0,-1.0,1.0,1.0,1.0,113.0,1.0,8.0,2.0,7.0,16.0,-1.0,58.0,0.0,7.0,16.0,0.6,-0.6,-1.0,0.0,914808.0,0.0,0.0,
8536,4654212483.0,,-1.0,0.9,0.1,307.0,-1.0,-1.0,2.0,0.0,1.0,25.0,0.0,9.0,1.0,2.0,3.0,1.0,18.0,0.0,2.0,3.0,0.8,-0.8,-1.0,0.0,661537.0,0.0,0.0,
8537,7404554966.0,,0.0,0.8,0.3,945.0,1.0,-1.0,1.0,1.0,1.0,24.0,-1.0,8.0,3.0,-1.0,-1.0,-1.0,51.0,0.0,-1.0,-1.0,0.6,-0.4,0.0,0.0,1131566.0,-1.0,0.0,
8538,140716824.0,,-1.0,0.9,0.1,1063.0,-1.0,1.0,2.0,0.0,0.0,2.0,0.0,-1.0,-1.0,7.0,1.0,1.0,0.0,-2.0,7.0,1.0,0.8,-0.8,-1.0,0.0,735750.0,0.0,0.0,
8539,9565549899.0,,-1.0,0.9,0.1,2668.0,-1.0,1.0,2.0,0.0,1.0,91.0,0.0,9.0,1.0,5.0,7.0,-1.0,-14.0,0.0,7.0,5.0,0.8,-0.8,-1.0,1.0,1005920.0,0.0,0.0,
8540,1735261667.0,,-1.0,0.6,0.4,794.0,1.0,-1.0,1.0,1.0,1.0,63.0,3.0,6.0,4.0,16.0,2.0,1.0,34.0,0.0,2.0,16.0,0.2,-0.2,-1.0,1.0,784898.0,0.0,0.0,
8541,1417038595.0,,-1.0,0.9,0.1,1909.0,1.0,-1.0,1.0,1.0,1.0,80.0,0.0,9.0,1.0,16.0,9.0,-1.0,23.0,0.0,16.0,9.0,0.8,-0.8,-1.0,0.0,1348314.0,0.0,0.0,
8542,597181133.0,,-1.0,0.8,0.2,773.0,1.0,-1.0,1.0,1.0,1.0,44.0,1.0,8.0,2.0,3.0,1.0,-1.0,11.0,0.0,3.0,1.0,0.6,-0.6,-1.0,0.0,816533.0,0.0,0.0,
8543,4525251743.0,,0.0,0.4,0.5,1829.0,-1.0,1.0,2.0,1.0,1.0,19.0,-1.0,4.0,5.0,-1.0,-1.0,1.0,42.0,0.0,-1.0,-1.0,-0.2,0.0,0.0,0.0,1134024.0,-1.0,0.0,
8544,7716443719.0,,0.0,0.3,0.8,1816.0,-1.0,1.0,1.0,0.0,1.0,84.0,-1.0,3.0,8.0,-1.0,-1.0,1.0,59.0,0.0,-1.0,-1.0,-0.4,0.6,0.0,1.0,1243763.0,-1.0,0.0,
8545,2501877954.0,,-1.0,0.8,0.2,646.0,1.0,1.0,1.0,1.0,1.0,114.0,1.0,8.0,2.0,7.0,16.0,-1.0,59.0,0.0,7.0,16.0,0.6,-0.6,-1.0,0.0,918241.0,0.0,0.0,
8546,7404554966.0,,0.0,0.8,0.1,778.0,1.0,-1.0,1.0,1.0,1.0,25.0,-1.0,8.0,1.0,-1.0,-1.0,-1.0,52.0,0.0,-1.0,-1.0,0.6,-0.8,0.0,0.0,1135042.0,-1.0,0.0,
8547,9565549899.0,,-1.0,0.9,0.1,351.0,-1.0,1.0,2.0,0.0,1.0,92.0,0.0,9.0,1.0,5.0,7.0,-1.0,-15.0,0.0,7.0,5.0,0.8,-0.8,-1.0,1.0,1011093.0,0.0,0.0,
8548,1735261667.0,,-1.0,0.6,0.4,366.0,1.0,1.0,2.0,0.0,1.0,64.0,3.0,6.0,4.0,2.0,16.0,1.0,35.0,0.0,2.0,16.0,0.2,-0.2,-1.0,0.0,788195.0,0.0,0.0,
8549,3828758896.0,,0.0,0.3,0.9,1132.0,1.0,-1.0,2.0,1.0,1.0,70.0,-1.0,3.0,9.0,-1.0,-1.0,1.0,59.0,0.0,-1.0,-1.0,-0.4,0.8,0.0,0.0,1329153.0,-1.0,0.0,
8550,140716824.0,,-1.0,0.6,0.4,2024.0,-1.0,-1.0,1.0,1.0,0.0,3.0,3.0,-1.0,-1.0,4.0,8.0,-1.0,0.0,-2.0,4.0,8.0,0.2,-0.2,-1.0,0.0,739317.0,0.0,0.0,
8551,4654212483.0,,-1.0,0.9,0.1,2365.0,1.0,-1.0,1.0,1.0,1.0,26.0,0.0,9.0,1.0,2.0,3.0,-1.0,19.0,0.0,2.0,3.0,0.8,-0.8,-1.0,0.0,664357.0,0.0,0.0,
8552,1782608892.0,,0.0,0.6,0.4,2017.0,1.0,-1.0,2.0,0.0,1.0,0.0,-1.0,6.0,4.0,-1.0,-1.0,1.0,49.0,0.0,-1.0,-1.0,0.2,-0.2,0.0,0.0,880526.0,-1.0,0.0,
8553,1417038595.0,,-1.0,0.9,0.1,740.0,1.0,-1.0,1.0,1.0,1.0,81.0,0.0,9.0,1.0,16.0,9.0,-1.0,24.0,0.0,16.0,9.0,0.8,-0.8,-1.0,0.0,1352737.0,0.0,0.0,
8554,597181133.0,,-1.0,0.8,0.2,921.0,-1.0,-1.0,1.0,1.0,1.0,45.0,1.0,8.0,2.0,3.0,1.0,-1.0,10.0,0.0,3.0,1.0,0.6,-0.6,-1.0,0.0,819821.0,0.0,0.0,
8555,5323647129.0,,0.0,0.7,0.3,12976.0,1.0,-1.0,1.0,1.0,1.0,3.0,-1.0,7.0,3.0,-1.0,-1.0,-1.0,38.0,0.0,-1.0,-1.0,0.4,-0.4,0.0,0.0,924695.0,-1.0,0.0,
8556,2501877954.0,,-1.0,0.8,0.2,624.0,1.0,-1.0,1.0,1.0,1.0,115.0,1.0,8.0,2.0,7.0,16.0,-1.0,60.0,0.0,7.0,16.0,0.6,-0.6,-1.0,0.0,921392.0,0.0,0.0,
8557,4525251743.0,,0.0,0.4,1.0,1594.0,1.0,1.0,2.0,1.0,1.0,20.0,-1.0,4.0,10.0,-1.0,-1.0,-1.0,43.0,0.0,-1.0,-1.0,-0.2,1.0,0.0,1.0,1138466.0,-1.0,0.0,
8558,7404554966.0,,0.0,0.8,0.7,1343.0,1.0,1.0,2.0,0.0,1.0,26.0,-1.0,8.0,7.0,-1.0,-1.0,-1.0,53.0,0.0,-1.0,-1.0,0.6,0.4,0.0,1.0,1138355.0,-1.0,0.0,
8559,1735261667.0,,-1.0,0.6,0.4,1639.0,1.0,-1.0,1.0,1.0,1.0,65.0,3.0,6.0,4.0,2.0,16.0,-1.0,36.0,0.0,2.0,16.0,0.2,-0.2,-1.0,0.0,791063.0,0.0,0.0,
8560,9565549899.0,,-1.0,0.9,0.1,2189.0,-1.0,-1.0,2.0,0.0,1.0,93.0,0.0,9.0,1.0,5.0,7.0,-1.0,-16.0,0.0,7.0,5.0,0.8,-0.8,-1.0,1.0,1013949.0,0.0,0.0,
8561,140716824.0,,-1.0,0.6,0.4,1176.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,-1.0,-1.0,8.0,4.0,1.0,0.0,-2.0,4.0,8.0,0.2,-0.2,-1.0,1.0,743845.0,0.0,0.0,
8562,597181133.0,,-1.0,0.8,0.2,685.0,-1.0,-1.0,1.0,1.0,1.0,46.0,1.0,8.0,2.0,3.0,1.0,-1.0,9.0,0.0,3.0,1.0,0.6,-0.6,-1.0,0.0,823263.0,0.0,0.0,
8563,1782608892.0,,0.0,0.6,0.9,1459.0,1.0,-1.0,2.0,1.0,1.0,1.0,-1.0,6.0,9.0,-1.0,-1.0,-1.0,50.0,0.0,-1.0,-1.0,0.2,0.8,0.0,1.0,885052.0,-1.0,0.0,
8564,4654212483.0,,-1.0,0.9,0.1,1719.0,-1.0,-1.0,1.0,1.0,1.0,27.0,0.0,9.0,1.0,2.0,3.0,-1.0,18.0,0.0,2.0,3.0,0.8,-0.8,-1.0,0.0,669245.0,0.0,0.0,
